publisher,org_id,inventory_type,relationship_type_given,account_manager_name,account_manager_email,domain,ad_request,revenue,ads_txt_lines,ssp_domain,pub_id,relationship_type,ssp_id,ads_txt_lines_scraped,domain_scraped,inventory_type_scraped,ads_txt_url_scraped,ssp_domain_scraped,pub_id_scraped,relationship_type_scraped,ssp_id_scraped,ads_txt_status,ads_txt_status_v2,repr_error_msg,response_code
gothamist.com,43,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,gothamist.com,1000,10,"pubmatic.com,159302,reseller,5d62403b186f2ace",pubmatic.com,159302,reseller,5d62403b186f2ace,,,,,,,,,missing,missing,,
movieguide.org,45,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,movieguide.org,1000,10,"pubmatic.com,159302,reseller,5d62403b186f2ace",pubmatic.com,159302,reseller,5d62403b186f2ace,,,,,,,,,missing,missing,,
eastidahonews.com,49,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,eastidahonews.com,1000,10,"pubmatic.com,159302,reseller,5d62403b186f2ace",pubmatic.com,159302,reseller,5d62403b186f2ace,,,,,,,,,missing,missing,,
cbs6albany.com,80,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,cbs6albany.com,1000,10,"pubmatic.com,159302,reseller,5d62403b186f2ace",pubmatic.com,159302,reseller,5d62403b186f2ace,,,,,,,,,missing,missing,,
barstoolsports.com,81,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,barstoolsports.com,1000,10,"pubmatic.com,159302,reseller,5d62403b186f2ace",pubmatic.com,159302,reseller,5d62403b186f2ace,,,,,,,,,missing,missing,,
cnycentral.com,83,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,cnycentral.com,1000,10,"pubmatic.com,159302,reseller,5d62403b186f2ace",pubmatic.com,159302,reseller,5d62403b186f2ace,,,,,,,,,missing,missing,,
vvng.com,99,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,vvng.com,1000,10,"pubmatic.com,159302,reseller,5d62403b186f2ace",pubmatic.com,159302,reseller,5d62403b186f2ace,,,,,,,,,missing,missing,,
lapatilla.com,150,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,lapatilla.com,1000,10,"pubmatic.com,159302,reseller,5d62403b186f2ace",pubmatic.com,159302,reseller,5d62403b186f2ace,,,,,,,,,missing,missing,,
dronedj.com,163,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,dronedj.com,1000,10,"pubmatic.com,159302,reseller,5d62403b186f2ace",pubmatic.com,159302,reseller,5d62403b186f2ace,,,,,,,,,missing,missing,,
leesburg-news.com,184,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,leesburg-news.com,1000,10,"pubmatic.com,159302,reseller,5d62403b186f2ace",pubmatic.com,159302,reseller,5d62403b186f2ace,,,,,,,,,missing,missing,,
dailypassport.com,30,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,dailypassport.com,1000,10,"appnexus.com,9538,reseller,f5ab79cb980f11d1",appnexus.com,9538,reseller,f5ab79cb980f11d1,,,,,,,,,missing,missing,,
villages-news.com,37,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,villages-news.com,1000,10,"appnexus.com,9538,reseller,f5ab79cb980f11d1",appnexus.com,9538,reseller,f5ab79cb980f11d1,,,,,,,,,missing,missing,,
calciomercato.com,52,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,calciomercato.com,1000,10,"appnexus.com,9538,reseller,f5ab79cb980f11d1",appnexus.com,9538,reseller,f5ab79cb980f11d1,,,,,,,,,missing,missing,,
wwmt.com,96,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,wwmt.com,1000,10,"appnexus.com,9538,reseller,f5ab79cb980f11d1",appnexus.com,9538,reseller,f5ab79cb980f11d1,,,,,,,,,missing,missing,,
wpde.com,115,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,wpde.com,1000,10,"appnexus.com,9538,reseller,f5ab79cb980f11d1",appnexus.com,9538,reseller,f5ab79cb980f11d1,,,,,,,,,missing,missing,,
abc7amarillo.com,166,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,abc7amarillo.com,1000,10,"appnexus.com,9538,reseller,f5ab79cb980f11d1",appnexus.com,9538,reseller,f5ab79cb980f11d1,,,,,,,,,missing,missing,,
domino.com,170,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,domino.com,1000,10,"appnexus.com,9538,reseller,f5ab79cb980f11d1",appnexus.com,9538,reseller,f5ab79cb980f11d1,,,,,,,,,missing,missing,,
pcmag.com,7,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,pcmag.com,1000,10,"rubiconproject.com,24434,reseller,0bfd66d529a55807",rubiconproject.com,24434,reseller,0bfd66d529a55807,,,,,,,,,missing,missing,,
cnn.com,8,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,cnn.com,1000,10,"rubiconproject.com,24434,reseller,0bfd66d529a55807",rubiconproject.com,24434,reseller,0bfd66d529a55807,,,,,,,,,missing,missing,,
daily.co.jp,14,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,daily.co.jp,1000,10,"rubiconproject.com,24434,reseller,0bfd66d529a55807",rubiconproject.com,24434,reseller,0bfd66d529a55807,,,,,,,,,missing,missing,,
news4sanantonio.com,25,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,news4sanantonio.com,1000,10,"rubiconproject.com,24434,reseller,0bfd66d529a55807",rubiconproject.com,24434,reseller,0bfd66d529a55807,,,,,,,,,missing,missing,,
9to5mac.com,28,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,9to5mac.com,1000,10,"rubiconproject.com,24434,reseller,0bfd66d529a55807",rubiconproject.com,24434,reseller,0bfd66d529a55807,,,,,,,,,missing,missing,,
apartmenttherapy.com,29,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,apartmenttherapy.com,1000,10,"rubiconproject.com,24434,reseller,0bfd66d529a55807",rubiconproject.com,24434,reseller,0bfd66d529a55807,,,,,,,,,missing,missing,,
foxbaltimore.com,62,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,foxbaltimore.com,1000,10,"rubiconproject.com,24434,reseller,0bfd66d529a55807",rubiconproject.com,24434,reseller,0bfd66d529a55807,,,,,,,,,missing,missing,,
wgme.com,74,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,wgme.com,1000,10,"rubiconproject.com,24434,reseller,0bfd66d529a55807",rubiconproject.com,24434,reseller,0bfd66d529a55807,,,,,,,,,missing,missing,,
idahonews.com,122,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,idahonews.com,1000,10,"rubiconproject.com,24434,reseller,0bfd66d529a55807",rubiconproject.com,24434,reseller,0bfd66d529a55807,,,,,,,,,missing,missing,,
cbsaustin.com,126,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,cbsaustin.com,1000,10,"rubiconproject.com,24434,reseller,0bfd66d529a55807",rubiconproject.com,24434,reseller,0bfd66d529a55807,,,,,,,,,missing,missing,,
domino.com,170,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,domino.com,1000,10,"rubiconproject.com,24434,reseller,0bfd66d529a55807",rubiconproject.com,24434,reseller,0bfd66d529a55807,,,,,,,,,missing,missing,,
wxow.com,203,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,wxow.com,1000,10,"rubiconproject.com,24434,reseller,0bfd66d529a55807",rubiconproject.com,24434,reseller,0bfd66d529a55807,,,,,,,,,missing,missing,,
ign.com,1,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,ign.com,1000,10,"media.net,8cuv34pj4,reseller",media.net,8cuv34pj4,reseller,,,,,,,,,,missing,missing,,
tvinsider.com,19,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,tvinsider.com,1000,10,"media.net,8cuv34pj4,reseller",media.net,8cuv34pj4,reseller,,,,,,,,,,missing,missing,,
iflscience.com,34,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,iflscience.com,1000,10,"media.net,8cuv34pj4,reseller",media.net,8cuv34pj4,reseller,,,,,,,,,,missing,missing,,
villages-news.com,37,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,villages-news.com,1000,10,"media.net,8cuv34pj4,reseller",media.net,8cuv34pj4,reseller,,,,,,,,,,missing,missing,,
remindmagazine.com,44,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,remindmagazine.com,1000,10,"media.net,8cuv34pj4,reseller",media.net,8cuv34pj4,reseller,,,,,,,,,,missing,missing,,
eastidahonews.com,49,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,eastidahonews.com,1000,10,"media.net,8cuv34pj4,reseller",media.net,8cuv34pj4,reseller,,,,,,,,,,missing,missing,,
local21news.com,72,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,local21news.com,1000,10,"media.net,8cuv34pj4,reseller",media.net,8cuv34pj4,reseller,,,,,,,,,,missing,missing,,
braincandy.net,79,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,braincandy.net,1000,10,"media.net,8cuv34pj4,reseller",media.net,8cuv34pj4,reseller,,,,,,,,,,missing,missing,,
turnto10.com,82,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,turnto10.com,1000,10,"media.net,8cuv34pj4,reseller",media.net,8cuv34pj4,reseller,,,,,,,,,,missing,missing,,
thedrive.com,92,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,thedrive.com,1000,10,"media.net,8cuv34pj4,reseller",media.net,8cuv34pj4,reseller,,,,,,,,,,missing,missing,,
wwmt.com,96,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,wwmt.com,1000,10,"media.net,8cuv34pj4,reseller",media.net,8cuv34pj4,reseller,,,,,,,,,,missing,missing,,
whats-on-netflix.com,98,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,whats-on-netflix.com,1000,10,"media.net,8cuv34pj4,reseller",media.net,8cuv34pj4,reseller,,,,,,,,,,missing,missing,,
wqow.com,111,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,wqow.com,1000,10,"media.net,8cuv34pj4,reseller",media.net,8cuv34pj4,reseller,,,,,,,,,,missing,missing,,
kwwl.com,114,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,kwwl.com,1000,10,"media.net,8cuv34pj4,reseller",media.net,8cuv34pj4,reseller,,,,,,,,,,missing,missing,,
games.triviatoday.com,141,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,games.triviatoday.com,1000,10,"media.net,8cuv34pj4,reseller",media.net,8cuv34pj4,reseller,,,,,,,,,,missing,missing,,
lapatilla.com,150,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,lapatilla.com,1000,10,"media.net,8cuv34pj4,reseller",media.net,8cuv34pj4,reseller,,,,,,,,,,missing,missing,,
ktul.com,157,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,ktul.com,1000,10,"media.net,8cuv34pj4,reseller",media.net,8cuv34pj4,reseller,,,,,,,,,,missing,missing,,
ktvo.com,174,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,ktvo.com,1000,10,"media.net,8cuv34pj4,reseller",media.net,8cuv34pj4,reseller,,,,,,,,,,missing,missing,,
smoothradio.com,190,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,smoothradio.com,1000,10,"media.net,8cuv34pj4,reseller",media.net,8cuv34pj4,reseller,,,,,,,,,,missing,missing,,
ign.com,1,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,ign.com,1000,10,"lijit.com,253233,reseller,fafdf38b16bf6b2b",lijit.com,253233,reseller,fafdf38b16bf6b2b,,,,,,,,,missing,missing,,
lifehacker.com,24,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,lifehacker.com,1000,10,"lijit.com,253233,reseller,fafdf38b16bf6b2b",lijit.com,253233,reseller,fafdf38b16bf6b2b,,,,,,,,,missing,missing,,
local12.com,26,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,local12.com,1000,10,"lijit.com,253233,reseller,fafdf38b16bf6b2b",lijit.com,253233,reseller,fafdf38b16bf6b2b,,,,,,,,,missing,missing,,
refinery29.com,35,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,refinery29.com,1000,10,"lijit.com,253233,reseller,fafdf38b16bf6b2b",lijit.com,253233,reseller,fafdf38b16bf6b2b,,,,,,,,,missing,missing,,
movieguide.org,45,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,movieguide.org,1000,10,"lijit.com,253233,reseller,fafdf38b16bf6b2b",lijit.com,253233,reseller,fafdf38b16bf6b2b,,,,,,,,,missing,missing,,
katu.com,47,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,katu.com,1000,10,"lijit.com,253233,reseller,fafdf38b16bf6b2b",lijit.com,253233,reseller,fafdf38b16bf6b2b,,,,,,,,,missing,missing,,
abc6onyourside.com,77,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,abc6onyourside.com,1000,10,"lijit.com,253233,reseller,fafdf38b16bf6b2b",lijit.com,253233,reseller,fafdf38b16bf6b2b,,,,,,,,,missing,missing,,
barstoolsports.com,81,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,barstoolsports.com,1000,10,"lijit.com,253233,reseller,fafdf38b16bf6b2b",lijit.com,253233,reseller,fafdf38b16bf6b2b,,,,,,,,,missing,missing,,
upnorthlive.com,95,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,upnorthlive.com,1000,10,"lijit.com,253233,reseller,fafdf38b16bf6b2b",lijit.com,253233,reseller,fafdf38b16bf6b2b,,,,,,,,,missing,missing,,
abcnews4.com,113,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,abcnews4.com,1000,10,"lijit.com,253233,reseller,fafdf38b16bf6b2b",lijit.com,253233,reseller,fafdf38b16bf6b2b,,,,,,,,,missing,missing,,
cbsaustin.com,126,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,cbsaustin.com,1000,10,"lijit.com,253233,reseller,fafdf38b16bf6b2b",lijit.com,253233,reseller,fafdf38b16bf6b2b,,,,,,,,,missing,missing,,
gocomics.com,155,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,gocomics.com,1000,10,"lijit.com,253233,reseller,fafdf38b16bf6b2b",lijit.com,253233,reseller,fafdf38b16bf6b2b,,,,,,,,,missing,missing,,
realclearpolitics.com,183,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,realclearpolitics.com,1000,10,"lijit.com,253233,reseller,fafdf38b16bf6b2b",lijit.com,253233,reseller,fafdf38b16bf6b2b,,,,,,,,,missing,missing,,
electrek.co,23,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,electrek.co,1000,10,"risecodes.com,67a38418e115360001678324,reseller",risecodes.com,67a38418e115360001678324,reseller,,,,,,,,,,missing,missing,,
spox.com,38,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,spox.com,1000,10,"risecodes.com,67a38418e115360001678324,reseller",risecodes.com,67a38418e115360001678324,reseller,,,,,,,,,,missing,missing,,
bleedingcool.com,46,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,bleedingcool.com,1000,10,"risecodes.com,67a38418e115360001678324,reseller",risecodes.com,67a38418e115360001678324,reseller,,,,,,,,,,missing,missing,,
decider.com,55,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,decider.com,1000,10,"risecodes.com,67a38418e115360001678324,reseller",risecodes.com,67a38418e115360001678324,reseller,,,,,,,,,,missing,missing,,
foxbaltimore.com,62,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,foxbaltimore.com,1000,10,"risecodes.com,67a38418e115360001678324,reseller",risecodes.com,67a38418e115360001678324,reseller,,,,,,,,,,missing,missing,,
abc12.com,108,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,abc12.com,1000,10,"risecodes.com,67a38418e115360001678324,reseller",risecodes.com,67a38418e115360001678324,reseller,,,,,,,,,,missing,missing,,
foxsanantonio.com,134,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,foxsanantonio.com,1000,10,"risecodes.com,67a38418e115360001678324,reseller",risecodes.com,67a38418e115360001678324,reseller,,,,,,,,,,missing,missing,,
timesofisrael.com,152,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,timesofisrael.com,1000,10,"risecodes.com,67a38418e115360001678324,reseller",risecodes.com,67a38418e115360001678324,reseller,,,,,,,,,,missing,missing,,
krcgtv.com,154,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,krcgtv.com,1000,10,"risecodes.com,67a38418e115360001678324,reseller",risecodes.com,67a38418e115360001678324,reseller,,,,,,,,,,missing,missing,,
inn.co.il,159,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,inn.co.il,1000,10,"risecodes.com,67a38418e115360001678324,reseller",risecodes.com,67a38418e115360001678324,reseller,,,,,,,,,,missing,missing,,
dailydot.com,177,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,dailydot.com,1000,10,"risecodes.com,67a38418e115360001678324,reseller",risecodes.com,67a38418e115360001678324,reseller,,,,,,,,,,missing,missing,,
waow.com,191,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,waow.com,1000,10,"risecodes.com,67a38418e115360001678324,reseller",risecodes.com,67a38418e115360001678324,reseller,,,,,,,,,,missing,missing,,
khqa.com,201,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,khqa.com,1000,10,"risecodes.com,67a38418e115360001678324,reseller",risecodes.com,67a38418e115360001678324,reseller,,,,,,,,,,missing,missing,,
cnn.com,8,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,cnn.com,1000,10,"onetag.com,7e9adb1ccca08d0,reseller",onetag.com,7e9adb1ccca08d0,reseller,,,,,,,,,,missing,missing,,
spox.com,38,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,spox.com,1000,10,"onetag.com,7e9adb1ccca08d0,reseller",onetag.com,7e9adb1ccca08d0,reseller,,,,,,,,,,missing,missing,,
wjla.com,59,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,wjla.com,1000,10,"onetag.com,7e9adb1ccca08d0,reseller",onetag.com,7e9adb1ccca08d0,reseller,,,,,,,,,,missing,missing,,
metro.co.uk,61,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,metro.co.uk,1000,10,"onetag.com,7e9adb1ccca08d0,reseller",onetag.com,7e9adb1ccca08d0,reseller,,,,,,,,,,missing,missing,,
philstar.com,103,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,philstar.com,1000,10,"onetag.com,7e9adb1ccca08d0,reseller",onetag.com,7e9adb1ccca08d0,reseller,,,,,,,,,,missing,missing,,
fox17.com,106,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,fox17.com,1000,10,"onetag.com,7e9adb1ccca08d0,reseller",onetag.com,7e9adb1ccca08d0,reseller,,,,,,,,,,missing,missing,,
wset.com,137,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,wset.com,1000,10,"onetag.com,7e9adb1ccca08d0,reseller",onetag.com,7e9adb1ccca08d0,reseller,,,,,,,,,,missing,missing,,
ktul.com,157,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,ktul.com,1000,10,"onetag.com,7e9adb1ccca08d0,reseller",onetag.com,7e9adb1ccca08d0,reseller,,,,,,,,,,missing,missing,,
realclearpolitics.com,183,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,realclearpolitics.com,1000,10,"onetag.com,7e9adb1ccca08d0,reseller",onetag.com,7e9adb1ccca08d0,reseller,,,,,,,,,,missing,missing,,
smoothradio.com,190,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,smoothradio.com,1000,10,"onetag.com,7e9adb1ccca08d0,reseller",onetag.com,7e9adb1ccca08d0,reseller,,,,,,,,,,missing,missing,,
pagesix.com,5,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,pagesix.com,1000,10,"sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2",sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2,,,,,,,,,missing,missing,,
bleedingcool.com,46,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,bleedingcool.com,1000,10,"sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2",sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2,,,,,,,,,missing,missing,,
weartv.com,51,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,weartv.com,1000,10,"sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2",sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2,,,,,,,,,missing,missing,,
news3lv.com,70,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,news3lv.com,1000,10,"sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2",sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2,,,,,,,,,missing,missing,,
vvng.com,99,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,vvng.com,1000,10,"sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2",sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2,,,,,,,,,missing,missing,,
KITV.COM,120,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,KITV.COM,1000,10,"sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2",sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2,,,,,,,,,missing,missing,,
cbs2iowa.com,123,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,cbs2iowa.com,1000,10,"sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2",sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2,,,,,,,,,missing,missing,,
mynews4.com,133,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,mynews4.com,1000,10,"sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2",sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2,,,,,,,,,missing,missing,,
wjactv.com,140,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,wjactv.com,1000,10,"sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2",sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2,,,,,,,,,missing,missing,,
sheknows.com,149,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,sheknows.com,1000,10,"sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2",sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2,,,,,,,,,missing,missing,,
cycleworld.com,167,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,cycleworld.com,1000,10,"sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2",sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2,,,,,,,,,missing,missing,,
wftv.com,206,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,wftv.com,1000,10,"sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2",sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2,,,,,,,,,missing,missing,,
pagesix.com,5,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,pagesix.com,1000,10,"pubmatic.com,159302,reseller,5d62403b186f2ace",pubmatic.com,159302,reseller,5d62403b186f2ace,,,,,,,,,missing,missing,,
arkadium.com,10,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,arkadium.com,1000,10,"pubmatic.com,159302,reseller,5d62403b186f2ace",pubmatic.com,159302,reseller,5d62403b186f2ace,,,,,,,,,missing,missing,,
TheKitchn.com,12,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,TheKitchn.com,1000,10,"pubmatic.com,159302,reseller,5d62403b186f2ace",pubmatic.com,159302,reseller,5d62403b186f2ace,,,,,,,,,missing,missing,,
refinery29.com,35,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,refinery29.com,1000,10,"pubmatic.com,159302,reseller,5d62403b186f2ace",pubmatic.com,159302,reseller,5d62403b186f2ace,,,,,,,,,missing,missing,,
komonews.com,42,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,komonews.com,1000,10,"pubmatic.com,159302,reseller,5d62403b186f2ace",pubmatic.com,159302,reseller,5d62403b186f2ace,,,,,,,,,missing,missing,,
wjla.com,59,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,wjla.com,1000,10,"pubmatic.com,159302,reseller,5d62403b186f2ace",pubmatic.com,159302,reseller,5d62403b186f2ace,,,,,,,,,missing,missing,,
news3lv.com,70,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,news3lv.com,1000,10,"pubmatic.com,159302,reseller,5d62403b186f2ace",pubmatic.com,159302,reseller,5d62403b186f2ace,,,,,,,,,missing,missing,,
marvelsnapzone.com,87,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,marvelsnapzone.com,1000,10,"pubmatic.com,159302,reseller,5d62403b186f2ace",pubmatic.com,159302,reseller,5d62403b186f2ace,,,,,,,,,missing,missing,,
Goniec.pl,102,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,Goniec.pl,1000,10,"pubmatic.com,159302,reseller,5d62403b186f2ace",pubmatic.com,159302,reseller,5d62403b186f2ace,,,,,,,,,missing,missing,,
actionnewsnow.com,116,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,actionnewsnow.com,1000,10,"pubmatic.com,159302,reseller,5d62403b186f2ace",pubmatic.com,159302,reseller,5d62403b186f2ace,,,,,,,,,missing,missing,,
wchstv.com,121,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,wchstv.com,1000,10,"pubmatic.com,159302,reseller,5d62403b186f2ace",pubmatic.com,159302,reseller,5d62403b186f2ace,,,,,,,,,missing,missing,,
heart.co.uk,127,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,heart.co.uk,1000,10,"pubmatic.com,159302,reseller,5d62403b186f2ace",pubmatic.com,159302,reseller,5d62403b186f2ace,,,,,,,,,missing,missing,,
zagsblog.com,147,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,zagsblog.com,1000,10,"pubmatic.com,159302,reseller,5d62403b186f2ace",pubmatic.com,159302,reseller,5d62403b186f2ace,,,,,,,,,missing,missing,,
sheknows.com,149,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,sheknows.com,1000,10,"pubmatic.com,159302,reseller,5d62403b186f2ace",pubmatic.com,159302,reseller,5d62403b186f2ace,,,,,,,,,missing,missing,,
